Question,achiever,active,adaptable,agile,ambitious,attentive,calm,caring,clever,confident,conformer,cooperative,copes-well,creative,dependable,devoted,discretion,dynamic,effort,energetic,focused,friendly,grateful,improviser,independent,logical,methodical,obedient,optimistic,organized,patient,pleased,practical,prioritizing,proactivity,problem-solving,scattered,shrewd,solver,sophisticated,sturdiness,task-oriented,wise
5,0.739873767,0.766418576,0.905907929,0.461537689,0.612879455,0.840559661,0.585309863,0.810314059,0.786176264,0.822066903,0.625676334,0.785669982,0.810497522,0.820514023,0.805931211,0.642976761,0.462373763,0.832813799,0.745983124,0.780851305,0.870430946,0.816696882,0.961535275,0.594240487,0.421663731,0.782982886,0.591355264,0.656608939,0.832034886,0.775639713,0.709934235,0.927231848,0.894327104,0.611424983,0.657813191,0.802501142,0.438923776,0.572170019,0.548343897,0.690983772,0.800385535,0.553238988,0.686979711
6,0.358440876,0.431041867,0.366249233,0.22263509,0.397539318,0.521020889,0.233327851,0.423287153,0.38036114,0.268523008,0.347942114,0.369942874,0.386849403,0.361883163,0.383791149,0.353157759,0.325419813,0.425592124,0.51661855,0.416044742,0.432029456,0.369197965,0.826542497,0.33570829,0.280568331,0.493751675,0.350887001,0.263575315,0.320926905,0.450351119,0.33299464,0.425507218,0.445428252,0.29700169,0.34858802,0.436448663,0.31607312,0.348018587,0.325839102,0.362800241,0.395613194,0.376836628,0.397817105
1,0.599738359,0.69936049,0.710813999,0.378534615,0.553766847,0.848451436,0.582031131,0.754439235,0.712645113,0.874467611,0.695922136,0.6245929,0.890670121,0.723196745,0.840287983,0.581168652,0.25965178,0.805787981,0.718342662,0.826676071,0.783993602,0.906972229,0.952731848,0.454278946,0.542965949,0.829419017,0.471946001,0.65991056,0.86372143,0.698452234,0.667081356,0.945749819,0.745051444,0.699176192,0.720014751,0.459811479,0.373693049,0.632798672,0.450169474,0.833866596,0.254009008,0.574958503,0.871748924
2,0.33603248,0.354361504,0.250912637,0.137799591,0.230958208,0.416898608,0.015285771,0.232537985,0.365004003,0.346472532,0.132920653,0.182871968,0.124741502,0.090570301,0.407330155,0.274408281,0.070202075,0.241472632,0.534206331,0.352256775,0.633801281,0.206868976,0.152188912,0.27148667,0.059177741,0.29968515,0.589320183,0.113582723,0.063719712,0.620301366,0.267713279,0.265169114,0.578899443,0.284256846,0.405526668,0.279873461,0.36878559,0.221089974,0.344666839,0.425309002,0.487490237,0.943956375,0.394269049
3,0.916617692,0.954573274,0.975257218,0.788916886,0.813095808,0.979032218,0.629940867,0.909142315,0.962027192,0.949874401,0.897218347,0.931479752,0.920130968,0.947631657,0.946879327,0.90195334,0.857400358,0.932076573,0.918358803,0.915827394,0.984693587,0.93312341,0.874721467,0.85665518,0.923521101,0.955963731,0.923305273,0.823957384,0.943136752,0.897413254,0.935215414,0.924815118,0.968945444,0.870819151,0.918844283,0.931706667,0.8163445,0.846262097,0.862472236,0.926873446,0.92157501,0.979865193,0.946651161
4,0.832269669,0.854896903,0.876401305,0.764503837,0.649694383,0.908176243,0.485064805,0.945622802,0.882682681,0.900968254,0.373461813,0.945324183,0.903964162,0.84302187,0.930512011,0.845714688,0.887147367,0.803315639,0.888115644,0.837879837,0.907474816,0.965881765,0.963379085,0.784946144,0.66502142,0.861440599,0.926736176,0.530853152,0.925753593,0.89059943,0.879167855,0.972430468,0.928497314,0.886779606,0.87142539,0.812391341,0.518707573,0.650721371,0.816187918,0.765966535,0.83751297,0.979901254,0.881155252
5,0.822628975,0.725577474,0.697640896,0.736033678,0.567843616,0.62708956,0.257788002,0.663201869,0.703266263,0.806390882,0.544471443,0.656383038,0.808819771,0.723395348,0.894365549,0.801146805,0.812326133,0.695074201,0.931441665,0.89270556,0.858657658,0.547528505,0.620915174,0.611694455,0.909227431,0.629056573,0.749390721,0.462098598,0.831712961,0.714216411,0.492143661,0.663046181,0.740825713,0.829675794,0.781894803,0.758506238,0.559146762,0.63544488,0.694394767,0.629462004,0.551051617,0.978835285,0.696923852
6,0.4433586,0.534112513,0.84356755,0.332753628,0.012066878,0.538371682,0.831564188,0.509637713,0.446989,0.888440669,0.615928829,0.788870871,0.720837593,0.359787285,0.804680586,0.312460154,0.48672083,0.390602291,0.055705033,0.211595476,0.611153901,0.831705034,0.865048945,0.3101179,0.262637526,0.690764427,0.36054194,0.325678051,0.793010116,0.498098791,0.962029338,0.819502473,0.803421557,0.972900033,0.307695478,0.146725938,0.477964699,0.311425209,0.354039341,0.055083439,0.223940402,0.368761957,0.66424334
1,0.594129026,0.763939083,0.900788367,0.598117471,0.434484363,0.716667295,0.200952977,0.523601592,0.8509866,0.676997185,0.564378679,0.720803559,0.883787692,0.829940081,0.810838819,0.575990438,0.728378952,0.716242194,0.747905552,0.671197236,0.836096108,0.854286432,0.596523702,0.341322362,0.439609915,0.830545783,0.792443216,0.212023452,0.79228121,0.69450736,0.875646591,0.822114825,0.880015433,0.392233402,0.597312748,0.418560088,0.632361829,0.577465177,0.590043843,0.655779898,0.666999698,0.756645501,0.867786884
2,0.185005561,0.371194482,0.886238158,0.080994591,0.479600489,0.44103843,0.025381893,0.105973959,0.664820015,0.966528833,0.227079049,0.494351953,0.195006907,0.715200543,0.836587012,0.299746335,0.17512852,0.215925604,0.224210858,0.779201806,0.474268138,0.935157239,0.23631306,0.33849141,0.099147081,0.457564265,0.202373102,0.075904295,0.521746755,0.196910217,0.281584918,0.1813647,0.656981289,0.107131563,0.632904589,0.397647798,0.296386659,0.243796408,0.153956458,0.542322397,0.322430581,0.307028681,0.626662791
3,0.691463947,0.79013288,0.834210992,0.492791325,0.666243732,0.784424841,0.191257969,0.95589906,0.811886191,0.649164259,0.607269585,0.833053827,0.830295563,0.525655329,0.823240638,0.68121177,0.777768791,0.780581713,0.926813126,0.761498094,0.762227833,0.908979118,0.752501369,0.63606149,0.407603681,0.776912332,0.269728214,0.654190302,0.713427126,0.772062659,0.870542467,0.722043753,0.886881053,0.690109968,0.770783067,0.89769417,0.525151491,0.478744656,0.813815534,0.753357828,0.756793439,0.134879038,0.845098138
4,0.681834817,0.737985611,0.651455283,0.332937121,0.642638326,0.807890534,0.017388528,0.816854894,0.793383598,0.618424356,0.18935065,0.633373797,0.602368534,0.807452202,0.61228919,0.654300511,0.541426957,0.811996162,0.881293952,0.846121252,0.8076545,0.610041976,0.69892633,0.548410475,0.309820056,0.573101461,0.484018952,0.326495707,0.096816763,0.816592395,0.572780371,0.71447885,0.863443494,0.502458274,0.78748101,0.943207324,0.433868915,0.608431995,0.576073945,0.667842805,0.599621356,0.883962333,0.794673085
5,0.703429818,0.758471012,0.827541947,0.315627158,0.518982708,0.334194839,0.104044713,0.602129698,0.731435835,0.293596476,0.59310323,0.515068889,0.613839447,0.581042886,0.710345924,0.594607711,0.296897233,0.795029461,0.850109458,0.775146544,0.924065053,0.591423213,0.38430059,0.5259431,0.058765031,0.803658724,0.665555418,0.216954708,0.458264768,0.448171943,0.041211434,0.57702738,0.863500953,0.593952656,0.773324251,0.929251492,0.321005136,0.527508795,0.958869338,0.597052395,0.598467708,0.049292855,0.695041299
6,0.566913724,0.719697595,0.831649244,0.211798653,0.632643819,0.805161119,0.105098039,0.932342589,0.700972557,0.73319304,0.497935504,0.788954318,0.753435493,0.539093435,0.79466629,0.662748158,0.302078098,0.734443843,0.665085614,0.729245722,0.847135782,0.830148041,0.632865608,0.439837277,0.227797642,0.695969224,0.239559308,0.373004705,0.580667734,0.627867162,0.681824505,0.728510439,0.810990572,0.90571928,0.709749043,0.576345384,0.356691003,0.379992485,0.558485866,0.542477071,0.617959917,0.094865337,0.779996872
1,0.445446819,0.675968766,0.843270838,0.34810859,0.497785926,0.630226016,0.037578363,0.595383584,0.535951197,0.420155972,0.472859204,0.512284398,0.534869015,0.5667063,0.44848752,0.420618087,0.256407976,0.68998915,0.675198436,0.629806459,0.621532917,0.346161067,0.487093538,0.282921135,0.139195859,0.575443864,0.382564127,0.270243585,0.64951092,0.480740935,0.389017731,0.646875441,0.796946585,0.593354762,0.626792431,0.704293132,0.353202969,0.456971318,0.463439763,0.529862225,0.549251556,0.507350206,0.658599257
2,0.908364236,0.946424186,0.961909771,0.832543075,0.835184336,0.929117441,0.714461088,0.935265183,0.962290883,0.96666044,0.891229987,0.911563337,0.914338827,0.941764414,0.95336473,0.877355635,0.798233449,0.955595732,0.932060003,0.953418076,0.938794732,0.929360151,0.94384563,0.838230193,0.853420794,0.953521788,0.906552255,0.834137857,0.890850306,0.93810004,0.888293147,0.975963056,0.962396741,0.850589275,0.92993927,0.93093133,0.835287631,0.834595203,0.860135972,0.939560115,0.867717564,0.9673298,0.950440407
3,0.404297203,0.383198768,0.458546609,0.183373168,0.38473323,0.785564959,0.135050446,0.289697379,0.341572672,0.31314075,0.359066129,0.462396562,0.368084073,0.275237679,0.370294124,0.336440265,0.281380147,0.529642224,0.3703233,0.309659541,0.795958817,0.382944703,0.279900849,0.251325071,0.205287978,0.342788219,0.415401757,0.171058208,0.246779338,0.751664996,0.913344145,0.299269259,0.365506738,0.407519162,0.210995987,0.282735527,0.298877895,0.343081951,0.293389946,0.389602512,0.303240001,0.6778512,0.396265686
4,0.727219701,0.754374027,0.857891262,0.439819902,0.65087831,0.856642246,0.644000173,0.843412519,0.918431342,0.901498139,0.664545298,0.807446241,0.801889777,0.735745966,0.882448971,0.637433529,0.502954364,0.916630626,0.756344676,0.86981833,0.837872744,0.871287048,0.853106797,0.64012742,0.303013682,0.914819539,0.838982582,0.62974292,0.935276031,0.750109911,0.684953034,0.893898845,0.882597387,0.886968136,0.80658257,0.837728858,0.43643412,0.673319519,0.731855035,0.627358317,0.727322876,0.726358116,0.909436166
5,0.624036908,0.898458302,0.900927186,0.328381717,0.698108017,0.92294234,0.683707178,0.896855235,0.821476221,0.863392651,0.946612895,0.975780308,0.882429361,0.713900685,0.874532223,0.936567307,0.690525711,0.835308015,0.846544385,0.838591039,0.889516532,0.92949295,0.975321293,0.551023245,0.075642318,0.902231812,0.783952117,0.956518531,0.754390061,0.854063988,0.791849434,0.929022968,0.858004391,0.808970213,0.891407073,0.604818583,0.542053759,0.519550264,0.728960037,0.671551466,0.761315346,0.85492605,0.788999617
6,0.898613453,0.683845222,0.553686023,0.455440789,0.796347499,0.605888784,0.089340553,0.567605197,0.61828655,0.875532866,0.428425759,0.454249203,0.74089247,0.557135224,0.739022195,0.500451028,0.277972251,0.809932888,0.85158062,0.758670509,0.618166387,0.652037621,0.777885437,0.488036603,0.278108329,0.592184842,0.489177734,0.214863166,0.545691788,0.560433149,0.463489324,0.913828433,0.634436786,0.551829696,0.742629945,0.302067608,0.46640864,0.406995386,0.450014204,0.600884616,0.709520221,0.728122354,0.678520143
1,0.221887305,0.225283831,0.301883489,0.061149668,0.223083854,0.344567925,0.003218047,0.23502326,0.202180311,0.114737771,0.127762645,0.124772012,0.188846543,0.171284586,0.199279249,0.198282316,0.121903747,0.241076395,0.452857524,0.315389276,0.348123252,0.123569548,0.252846241,0.183112115,0.129632831,0.209963098,0.160797313,0.118627295,0.094509371,0.169333518,0.242506325,0.238582537,0.275688708,0.131370351,0.152382195,0.884893656,0.317008227,0.164974064,0.247694641,0.227331236,0.25207001,0.842285454,0.205806464
2,0.049672082,0.057981085,0.054580241,0.018858116,0.053342052,0.120571218,0.01746447,0.14697507,0.085975021,0.056457903,0.049820662,0.057585403,0.130028725,0.057253581,0.046862505,0.067078501,0.028494738,0.337091625,0.110041611,0.091893092,0.14490065,0.097175799,0.097371854,0.039175831,0.029710438,0.093855716,0.033251435,0.027558915,0.064894326,0.082241632,0.105728298,0.068786129,0.093842395,0.124586985,0.065775409,0.042579178,0.157848552,0.046302691,0.04440983,0.06375502,0.059448589,0.040880285,0.075197384
3,0.457213342,0.361180872,0.351444751,0.235513493,0.449455023,0.361801803,0.17090781,0.35284549,0.372843057,0.347649038,0.252205878,0.291120172,0.357039601,0.291626155,0.377961427,0.28402108,0.255049884,0.309023619,0.41535002,0.403942496,0.392791867,0.320884287,0.376684338,0.279070467,0.236905426,0.369163603,0.315314978,0.190321848,0.414365143,0.357322097,0.262265086,0.402311176,0.389596134,0.249079511,0.280076981,0.265753597,0.249299794,0.281749547,0.250414282,0.360717654,0.288437098,0.29683426,0.404210359
4,0.202161342,0.335323274,0.289191514,0.091759674,0.278097004,0.454065204,0.077857785,0.58251816,0.366895854,0.329892844,0.151653752,0.277909636,0.211051136,0.205089673,0.452125937,0.257621586,0.179836392,0.29065302,0.425219506,0.454967618,0.588654637,0.735770762,0.315980226,0.26769042,0.020243365,0.438057095,0.259881139,0.125879243,0.257588595,0.508663893,0.283916533,0.383248538,0.350902438,0.693154275,0.274274021,0.13252902,0.298791498,0.154993594,0.283133537,0.237697408,0.321086973,0.05716636,0.481632859
5,0.667735755,0.818356931,0.854270577,0.550460577,0.618885279,0.969526589,0.473816246,0.960692763,0.780049443,0.97929436,0.692353129,0.986822188,0.831252754,0.816758513,0.86248374,0.858225107,0.48599261,0.833714664,0.893793523,0.952493787,0.836542964,0.985745847,0.996008575,0.380759954,0.288218707,0.838454366,0.417329073,0.96475184,0.970869422,0.675727546,0.961525619,0.990622163,0.785784125,0.612550855,0.876568854,0.103329532,0.338591814,0.295760632,0.426575571,0.626999497,0.458735347,0.398403406,0.825999141
6,0.882290423,0.710811198,0.613502741,0.034979183,0.679430008,0.918567419,0.247484043,0.821364939,0.746640146,0.922605336,0.833666682,0.863085151,0.741292596,0.687707603,0.944619596,0.638854086,0.053410336,0.609658301,0.746666253,0.717600822,0.823312521,0.965949655,0.977314711,0.128103793,0.148336485,0.685768902,0.591088712,0.874434292,0.915376723,0.893933475,0.61393249,0.897855461,0.532942832,0.488192827,0.914531946,0.408722848,0.230539992,0.075451486,0.488760233,0.950983286,0.022479663,0.903346419,0.744527042
1,0.504698992,0.519226432,0.391347408,0.136547565,0.39092952,0.741298556,0.051911376,0.859499395,0.488520414,0.622840226,0.409791201,0.637005806,0.606412768,0.468869239,0.539805114,0.437089026,0.374209285,0.438666493,0.797355592,0.592518091,0.625875533,0.684698343,0.979507446,0.382225424,0.20290029,0.478719682,0.508070767,0.56322062,0.908749044,0.53588742,0.570669949,0.917478263,0.665611446,0.453341633,0.596017718,0.882614017,0.301614612,0.349126399,0.364809573,0.488904297,0.487574995,0.88863945,0.619457185
2,0.649393499,0.795419335,0.741892874,0.288615078,0.605218589,0.861750543,0.583866,0.945561349,0.78698647,0.826031804,0.69754827,0.819668174,0.783974826,0.826413035,0.77098,0.718067467,0.381385863,0.756877303,0.802661955,0.775577486,0.848277926,0.937804461,0.972088099,0.446312696,0.279511124,0.768269658,0.530418396,0.753917277,0.90327692,0.669358373,0.77539736,0.925438881,0.825643361,0.846481502,0.782805204,0.396462619,0.424070984,0.406312168,0.632737398,0.579711497,0.712536335,0.940114439,0.794364691
3,0.546576619,0.686129749,0.639836013,0.10945522,0.346180916,0.760774374,0.157725722,0.810138941,0.667100489,0.731355965,0.740299881,0.799674511,0.65376097,0.495043844,0.861414492,0.533826113,0.199976549,0.707544386,0.652938664,0.798017323,0.734949231,0.829542458,0.956590891,0.211465046,0.062168468,0.752944231,0.608091474,0.764272809,0.462523758,0.85137099,0.39125514,0.775841892,0.73956269,0.276967704,0.461420894,0.138462067,0.234146744,0.312226921,0.412310213,0.53676039,0.786403418,0.547519207,0.82292223
4,0.523159444,0.566300511,0.56069082,0.175888062,0.303515792,0.763438284,0.281518489,0.867544889,0.572120607,0.7052266,0.748869121,0.857492685,0.725466788,0.485920221,0.819089115,0.546297371,0.336096138,0.551978171,0.646898746,0.611188591,0.616308093,0.906682551,0.967982173,0.317912728,0.016279794,0.696232021,0.586957753,0.847951531,0.51784122,0.741610467,0.406933039,0.841873527,0.683469951,0.488924831,0.68422246,0.475322843,0.173342228,0.299078345,0.471503198,0.38422218,0.478013545,0.614103377,0.81836009
5,0.471598774,0.618528724,0.640983164,0.238271654,0.623734057,0.808248162,0.08871562,0.879081011,0.657640934,0.615935922,0.449297994,0.677766621,0.746062219,0.734235108,0.586278558,0.42733565,0.25038892,0.674115658,0.729036987,0.885798752,0.659853995,0.851350248,0.960777104,0.421150565,0.278278768,0.574362934,0.352943748,0.591364264,0.949377298,0.510657668,0.613743365,0.822142482,0.627164125,0.542674959,0.700301707,0.392971694,0.404667616,0.269721955,0.407182485,0.497457713,0.462747961,0.661281824,0.468772918
6,0.344036192,0.516461253,0.387163401,0.147057906,0.584481001,0.373232573,0.000709212,0.197001368,0.341447234,0.06541957,0.063924797,0.237162471,0.366588742,0.336004168,0.363085389,0.423112214,0.24652724,0.547016859,0.66105938,0.32095623,0.183523387,0.274477243,0.049918354,0.225818366,0.0456063,0.268812358,0.042747274,0.106104761,0.067484632,0.104608804,0.108769551,0.116079621,0.611489415,0.481439531,0.358082056,0.461041659,0.688732505,0.243755087,0.26257056,0.164983913,0.452355176,0.829430878,0.299546152
1,0.660913467,0.817696929,0.685666621,0.641204894,0.647161722,0.728384197,0.008545395,0.937839687,0.696616828,0.47516337,0.391364932,0.651469231,0.819105089,0.735021293,0.744639516,0.701081038,0.442057371,0.843820274,0.842036545,0.811644495,0.763559163,0.612831473,0.932906806,0.695279658,0.238030791,0.572159827,0.213150516,0.501460314,0.953164041,0.323089391,0.571097791,0.648239613,0.87456435,0.838925242,0.83081764,0.868025124,0.410577297,0.313662469,0.599763334,0.543497264,0.589210212,0.379508585,0.893990278
2,0.481754392,0.647452593,0.796482444,0.391671538,0.815410197,0.598590136,0.048537198,0.811992347,0.493114978,0.745022535,0.14482744,0.397450238,0.553554237,0.758286178,0.515701056,0.473077238,0.200645596,0.747257292,0.556832314,0.873973072,0.454907447,0.580063045,0.624763966,0.137383744,0.37046054,0.44872579,0.029123619,0.112305112,0.760215402,0.152948037,0.35818246,0.704528391,0.518783867,0.187623486,0.654153049,0.637197018,0.421101302,0.230825439,0.346592218,0.292628467,0.399992496,0.179095432,0.441223353
3,0.89234674,0.916412234,0.918832958,0.710677385,0.867881894,0.615771115,0.036600512,0.978058457,0.905720711,0.990275323,0.010206963,0.898992419,0.861249566,0.953025818,0.954214275,0.805163622,0.438127398,0.974715471,0.853325129,0.992512882,0.708547115,0.985891759,0.899321735,0.72073102,0.628766537,0.795812786,0.028320281,0.281339258,0.996451914,0.695195019,0.585949659,0.901607394,0.920841157,0.552935183,0.799927294,0.465419024,0.533753276,0.24564451,0.812263966,0.565373182,0.375599533,0.012819931,0.846981347
4,0.794390917,0.875742137,0.982367933,0.438761741,0.00841785,0.77667439,0.648268402,0.958323479,0.805834889,0.904226243,0.451383114,0.84078145,0.824590921,0.173283368,0.878397763,0.913180053,0.527965486,0.07035692,0.83295691,0.757893503,0.904621601,0.892405212,0.981825471,0.642250896,0.549780905,0.892046034,0.803097069,0.588334382,0.870837212,0.511220515,0.818133295,0.884847224,0.974871397,0.590066433,0.796601415,0.369932026,0.28851831,0.480858624,0.741399467,0.008541572,0.71788168,0.373208374,0.903185308
5,0.874712884,0.942061186,0.980501413,0.813803256,0.765237927,0.912500739,0.517165661,0.927634299,0.910471499,0.950551033,0.74457258,0.910531044,0.908838809,0.939720929,0.928049922,0.718023121,0.763276279,0.944261134,0.770401776,0.867537737,0.89926666,0.947223485,0.919417143,0.759575188,0.695015848,0.939082325,0.711015582,0.585054219,0.991146803,0.784831345,0.910373509,0.985093474,0.971194386,0.806047022,0.8694821,0.823470891,0.685991526,0.670092881,0.787591934,0.895394564,0.846493661,0.886677861,0.746385694
6,0.42498222,0.517780364,0.762176991,0.075982876,0.807412684,0.53433311,0.082603127,0.427105695,0.420129001,0.445092589,0.437543482,0.55126369,0.571446061,0.263499558,0.447955936,0.561362863,0.309158444,0.501601756,0.488935202,0.475843251,0.83262372,0.269138575,0.267933518,0.268167287,0.248430192,0.441857815,0.43184191,0.1725474,0.442507267,0.630724132,0.273963928,0.267398238,0.6242643,0.657616079,0.529937625,0.549076557,0.343239397,0.354915798,0.389041901,0.700237513,0.401627839,0.575514436,0.468868405
1,0.785065532,0.926939487,0.954843163,0.350459963,0.827043951,0.852744222,0.017398259,0.69218576,0.860763669,0.256576985,0.192777514,0.585335553,0.512409925,0.923088014,0.798534453,0.839699626,0.664034605,0.914857984,0.857685864,0.835983932,0.896036744,0.598854065,0.341509849,0.810358822,0.572977543,0.80823493,0.623184681,0.49824366,0.110694714,0.689455092,0.672337353,0.733588517,0.942507625,0.506720722,0.271930337,0.850397289,0.734941483,0.778202832,0.275183439,0.7921139,0.811261058,0.883622169,0.856021643
2,0.47726512,0.526221395,0.514269471,0.128956497,0.639995396,0.442008108,0.031342473,0.551593125,0.466235608,0.747710049,0.02469377,0.109043837,0.442458034,0.499289602,0.536839783,0.5023067,0.184746176,0.761328578,0.62575233,0.74583602,0.823933601,0.300507098,0.766641974,0.255802542,0.731032491,0.349957943,0.08623074,0.007942512,0.455824614,0.310732543,0.106430866,0.782747805,0.467972666,0.757576346,0.443950266,0.755894244,0.284530371,0.543761611,0.357725352,0.524533331,0.319075584,0.376193881,0.633401275
3,0.685684562,0.678145885,0.57521069,0.268351108,0.490332842,0.537599564,0.043518644,0.769754529,0.556212187,0.142116457,0.073619686,0.379307777,0.658927083,0.528088689,0.50926739,0.60510391,0.666206598,0.753494859,0.786934972,0.773761332,0.720326185,0.344860792,0.281043202,0.566784859,0.407466948,0.436946154,0.193182498,0.048787042,0.386551917,0.449051619,0.34505868,0.261393309,0.595636368,0.946214736,0.676906466,0.894240499,0.338808,0.419731915,0.815458834,0.567766786,0.277734429,0.372170419,0.56802398
4,0.856169224,0.940879226,0.918298364,0.444777191,0.930082917,0.926317155,0.096100792,0.955285251,0.916475594,0.858234882,0.55037719,0.830331564,0.865407109,0.944982886,0.912931621,0.881035924,0.474810779,0.957488656,0.870815933,0.962097347,0.957914114,0.806765735,0.713197351,0.669035137,0.601258159,0.919916749,0.573762774,0.380768061,0.843883276,0.84094733,0.63110745,0.89442724,0.919370234,0.931950867,0.915754199,0.697069883,0.684416592,0.744286299,0.686818123,0.872833729,0.781626463,0.171471268,0.925761402
5,0.547837675,0.827448845,0.857700765,0.66091007,0.635136962,0.90798831,0.115805566,0.896284401,0.979755223,0.953904271,0.567708552,0.901857078,0.859902203,0.939636409,0.916875899,0.614112437,0.124552235,0.877640367,0.266066521,0.940978825,0.902439773,0.959540904,0.992195547,0.419683903,0.198845282,0.970394492,0.619103968,0.434279084,0.985093057,0.938598454,0.715097785,0.990121424,0.959995389,0.457594275,0.79511553,0.772299528,0.343078107,0.84454,0.749195755,0.944289207,0.532257438,0.869983912,0.973603189
1,0.297128707,0.299993068,0.261860132,0.106182188,0.166784286,0.349171847,0.118769169,0.287982702,0.28478539,0.266536921,0.30393663,0.213765919,0.296203703,0.161078855,0.275439352,0.306286663,0.222156331,0.226701766,0.27307108,0.261220485,0.361560494,0.230864972,0.235904902,0.262497008,0.18318589,0.23834309,0.248848543,0.183727801,0.151859045,0.37528035,0.224301979,0.253431648,0.215428144,0.234908238,0.241435826,0.161590353,0.186455399,0.238380745,0.237320438,0.236634061,0.283245027,0.32607165,0.247972339
2,0.080678046,0.215109766,0.146237791,0.085733913,0.069208167,0.069945723,0.037714776,0.10204009,0.216572449,0.158371478,0.069579214,0.082316004,0.054651875,0.231979594,0.09153071,0.215886727,0.084215991,0.226491138,0.069719292,0.077903539,0.243623063,0.04214948,0.10900411,0.078489065,0.089884952,0.145722583,0.228187993,0.07491491,0.097386315,0.101216018,0.067994967,0.099606238,0.266999811,0.104480773,0.075421833,0.245341033,0.21378389,0.063606761,0.075241163,0.070485577,0.168520719,0.529922605,0.081800863
3,0.627316535,0.457680106,0.293278813,0.407006234,0.399087369,0.561050534,0.191382527,0.486488551,0.482921153,0.485677093,0.51951617,0.402097523,0.652603447,0.351353914,0.425685585,0.401684254,0.365131974,0.457233012,0.81235069,0.627155662,0.532575548,0.276744038,0.338281691,0.584754348,0.198229045,0.440677196,0.472089976,0.317890882,0.36748597,0.687055886,0.38687402,0.385889083,0.596401989,0.61784631,0.920935154,0.91145587,0.223087832,0.409733772,0.540158033,0.388743579,0.463672519,0.830672562,0.437800944
4,0.474610269,0.494966567,0.941990614,0.211321279,0.539130807,0.81372112,0.09799175,0.508986175,0.606512129,0.939886928,0.710359216,0.803070188,0.742176831,0.348557472,0.823272586,0.440774113,0.379529595,0.143207297,0.636846423,0.94556427,0.746815443,0.296434015,0.487407833,0.37296629,0.186055064,0.622101247,0.578875422,0.433912247,0.843398392,0.814986885,0.114276364,0.764037251,0.319538921,0.129783958,0.61146301,0.817547023,0.262650192,0.396920323,0.677454412,0.123203397,0.588200569,0.5121575,0.528955638
5,0.465787739,0.604447544,0.417883217,0.242590934,0.559507132,0.650981843,0.106955796,0.564496398,0.58792007,0.577516675,0.486786932,0.414455026,0.668870509,0.553611457,0.604183137,0.502570212,0.407879591,0.567986786,0.919528306,0.757439315,0.020312831,0.298383772,0.460289389,0.23878254,0.160474211,0.566365719,0.616857648,0.409368664,0.490155399,0.916501343,0.388363123,0.663227379,0.611015379,0.541914105,0.631436944,0.898215473,0.426967829,0.782801151,0.423462689,0.76017791,0.445847183,0.527788997,0.423566133
6,0.621837795,0.910975754,0.950428903,0.716623843,0.336633801,0.822668254,0.845096946,0.816512704,0.790288627,0.941401124,0.714845419,0.962868869,0.883208871,0.725603223,0.898931384,0.524062932,0.83343792,0.941816092,0.514819503,0.790175498,0.543599665,0.958760679,0.970353901,0.2942729,0.141470194,0.761551619,0.265986562,0.618083358,0.844805658,0.91992408,0.759160697,0.937468827,0.853089809,0.462053508,0.779690385,0.128161162,0.286398679,0.303823799,0.449811369,0.635565042,0.602152586,0.335495323,0.858658195
1,0.680542946,0.643712938,0.496370226,0.240761146,0.526368558,0.817059517,0.450551689,0.79489249,0.622359455,0.847066939,0.597673655,0.760365427,0.740049541,0.570904553,0.928728223,0.966376603,0.434530497,0.733863235,0.627090752,0.879465282,0.716315866,0.865674794,0.961776733,0.272185475,0.27194649,0.659355521,0.668231666,0.78793031,0.751946449,0.914154947,0.448276311,0.825865209,0.663178504,0.55844301,0.811406434,0.267161071,0.142268404,0.391525716,0.466120452,0.605077446,0.535418034,0.730672836,0.507931352
2,0.583670378,0.581489205,0.265731275,0.086363636,0.301793903,0.495074004,0.023142708,0.520312011,0.30226174,0.74324584,0.385295331,0.572643399,0.680955231,0.299430072,0.665075183,0.352039516,0.237327322,0.629156232,0.700942874,0.644254565,0.581895113,0.15652138,0.242804155,0.334372252,0.083847933,0.400146663,0.28291896,0.346915931,0.675356865,0.524896681,0.213502482,0.252252966,0.675034106,0.309346825,0.5630337,0.637178957,0.063780069,0.192705944,0.483080089,0.291871041,0.397508591,0.716068506,0.418741524
3,0.699711621,0.558943272,0.51423651,0.135129705,0.499110341,0.737951875,0.087653831,0.490480214,0.690425038,0.931334078,0.183983102,0.497804761,0.461611301,0.667821407,0.7898857,0.778702855,0.126074359,0.801565707,0.409403801,0.902997196,0.82227999,0.728447139,0.928374529,0.22674346,0.217626944,0.614408731,0.312401295,0.104993582,0.831205666,0.497092873,0.498489678,0.956456602,0.648129284,0.231368288,0.475897312,0.188220665,0.157971874,0.21971862,0.286994666,0.651044965,0.460128576,0.373473197,0.748029888
4,0.71166116,0.730186403,0.856009662,0.408293068,0.887143791,0.67255497,0.025735958,0.814588487,0.7514202,0.301584303,0.462804258,0.840322673,0.605717421,0.731851399,0.651484311,0.68201232,0.222441077,0.887458503,0.858886003,0.8050161,0.391939938,0.575386882,0.548668921,0.47588709,0.016846895,0.731256962,0.519899309,0.097301275,0.93632257,0.625025153,0.408214748,0.624361932,0.743891835,0.511523068,0.796021938,0.89714855,0.511994183,0.395242602,0.489206254,0.777884781,0.535479546,0.070431747,0.559912503
